tau,w_EE,w_EI,w_IE,beta,theta_E,theta_I
0.016653167083859444,7.222811698913574,9.266792297363281,9.941452026367188,6.178212642669678,3.948727607727051,-6.08249044418335
0.016176404431462288,4.9180755615234375,4.569239616394043,8.877016067504883,9.316201210021973,5.117093086242676,0.3954208791255951
0.01644468680024147,6.205827713012695,2.8363046646118164,8.406342506408691,8.087201118469238,0.7198562622070312,0.4684525728225708
0.016478579491376877,4.207228183746338,8.468567848205566,7.761658191680908,2.455352783203125,5.502723217010498,-1.9803884029388428
0.016125384718179703,9.570353507995605,9.207308769226074,9.334542274475098,4.007042407989502,0.33254238963127136,-1.1111423969268799
0.016193630173802376,5.500950336456299,9.093438148498535,7.924434661865234,2.9572970867156982,4.266783237457275,-5.420421600341797
0.01609022356569767,3.957212448120117,9.13840389251709,7.87477970123291,4.653674125671387,5.3467488288879395,-2.724104166030884
0.016038555651903152,9.097743034362793,7.289951801300049,9.973114013671875,8.466952323913574,0.7262664437294006,-0.25507447123527527
0.01651313155889511,5.571278095245361,9.364365577697754,8.531649589538574,7.152349948883057,0.4937208592891693,-1.0229387283325195
0.016799157485365868,6.201272964477539,7.57997465133667,6.648133277893066,7.595231056213379,1.5972620248794556,-5.398921489715576
0.01651540771126747,5.148516654968262,8.32666301727295,5.9883575439453125,5.067899227142334,0.319246381521225,-0.881246030330658
0.016279885545372963,5.37182092666626,2.9712071418762207,9.920145988464355,9.851635932922363,0.6356651782989502,-0.1146785244345665
0.016877302899956703,4.197468280792236,0.6718094348907471,9.551407814025879,7.611507415771484,4.488337993621826,0.5217452049255371
0.016595259308815002,3.794049024581909,8.999650001525879,5.9039201736450195,4.475532054901123,0.31710559129714966,-2.6696043014526367
0.016854342073202133,8.743094444274902,6.3231916427612305,6.594921588897705,0.8763725161552429,-0.5915448069572449,-2.6477580070495605
0.016496511176228523,9.605204582214355,8.20103931427002,9.995466232299805,4.661319255828857,2.0389511585235596,0.06720315665006638
0.016795869916677475,5.025716781616211,6.468073844909668,6.142279148101807,4.741677761077881,2.5275461673736572,-3.9841108322143555
0.016381340101361275,3.7289774417877197,8.437750816345215,5.203100204467773,9.376267433166504,0.6621585488319397,-1.5099983215332031
0.016981761902570724,4.192623615264893,6.557581901550293,6.097782611846924,9.553485870361328,0.6646097898483276,-0.6625198721885681
0.016059333458542824,9.363006591796875,8.97174072265625,9.588796615600586,6.933940410614014,0.7464564442634583,-0.03760788217186928
0.01616392843425274,4.544939041137695,9.389591217041016,7.038792133331299,8.798373222351074,0.5669500827789307,-0.16328215599060059
0.0168471559882164,4.327715873718262,5.929842948913574,4.829359531402588,9.632108688354492,0.6859298944473267,0.22295375168323517
0.016645463183522224,7.7829084396362305,8.913983345031738,8.977071762084961,6.612252712249756,2.29818058013916,-5.396816253662109
0.01600049063563347,4.620284557342529,2.6865808963775635,9.972970962524414,5.526914596557617,0.5283834934234619,0.16751629114151
0.016623197123408318,5.707276344299316,6.896304607391357,8.91215705871582,2.9268035888671875,4.934726238250732,-3.3272204399108887
0.016206905245780945,2.339362144470215,9.739027976989746,9.074460983276367,9.217992782592773,0.633730947971344,-4.604321002960205
0.016978643834590912,2.004586935043335,8.70815658569336,2.9727087020874023,7.1953606605529785,0.5635486245155334,-1.5536309480667114
0.01659180223941803,5.6164937019348145,5.67819356918335,8.279915809631348,6.726853370666504,3.9313440322875977,-2.1256301403045654
0.016134219244122505,4.752103805541992,4.857260227203369,8.428024291992188,6.042351722717285,4.9772772789001465,-2.0158767700195312
0.016083618625998497,3.40762996673584,3.226907253265381,8.812457084655762,4.640351295471191,6.799846649169922,-0.9094889163970947
0.01601123809814453,6.059545516967773,4.31498908996582,8.111515998840332,9.285873413085938,0.6043323278427124,-0.14256779849529266
0.016671469435095787,1.5812286138534546,7.6632771492004395,5.891016483306885,9.770806312561035,0.6804267764091492,-3.6281659603118896
0.01648976281285286,9.02871322631836,9.994922637939453,9.264641761779785,7.348323345184326,1.1796138286590576,-8.083366394042969
0.016082318499684334,2.473295211791992,5.5840535163879395,9.15057373046875,4.957584381103516,0.3873646855354309,-1.3007887601852417
0.016614792868494987,2.3423070907592773,8.877084732055664,9.683950424194336,6.592654705047607,8.52907943725586,-3.413208484649658
0.0168704055249691,4.232779502868652,9.784931182861328,8.338003158569336,3.330042600631714,0.12881819903850555,-5.463987827301025
0.016750888898968697,9.902681350708008,5.032867908477783,9.886935234069824,3.978562593460083,1.062874436378479,-3.1983745098114014
0.01686973124742508,1.1680265665054321,5.045053482055664,5.797117233276367,8.16888427734375,0.6602814793586731,-1.9024158716201782
0.016162950545549393,7.451527118682861,9.088149070739746,8.294278144836426,5.565393447875977,2.1916890144348145,-6.455986976623535
0.016641365364193916,5.910165786743164,9.892775535583496,9.760093688964844,8.601349830627441,0.6096056699752808,-2.3154237270355225
0.01692168414592743,2.804777145385742,3.2545759677886963,6.9090399742126465,6.230553150177002,0.5050999522209167,-0.3675490617752075
0.016921959817409515,7.3469767570495605,6.450663089752197,8.485547065734863,9.281702041625977,2.0492448806762695,-3.9433889389038086
0.016816742718219757,3.3277697563171387,7.041261672973633,5.764572620391846,7.320946216583252,0.573218822479248,-0.941154420375824
0.01618356443941593,8.035911560058594,7.731332302093506,8.785773277282715,2.5060036182403564,2.688933849334717,-4.163661956787109
0.016820725053548813,2.0558934211730957,8.963889122009277,9.17975902557373,9.077554702758789,0.6563611030578613,-2.0416247844696045
0.016711460426449776,2.483718156814575,7.7591071128845215,9.882989883422852,8.601840019226074,8.523823738098145,-3.6417481899261475
0.016800738871097565,5.784947395324707,8.016578674316406,9.751558303833008,8.8430757522583,5.148441791534424,-3.4979090690612793
0.016324225813150406,4.149567604064941,7.65441370010376,9.446572303771973,8.678732872009277,0.593784511089325,-0.7678357362747192
0.016437340527772903,5.072883129119873,6.2656683921813965,9.845738410949707,9.647010803222656,5.87699031829834,-3.95981502532959
0.01616992987692356,2.5032083988189697,5.327124118804932,7.9859395027160645,8.083556175231934,6.642521381378174,-1.7235206365585327
0.016778383404016495,8.20999526977539,3.3553571701049805,9.303217887878418,6.868541717529297,0.9101703763008118,0.4751332104206085
0.016330169513821602,5.501767158508301,9.135300636291504,9.490439414978027,9.42530632019043,5.1155171394348145,-3.13590407371521
0.016819151118397713,4.454704761505127,2.2549197673797607,6.504941463470459,8.407384872436523,0.6419350504875183,0.33491718769073486
0.016718165948987007,1.7356899976730347,7.441129684448242,3.7371716499328613,7.618682861328125,0.6003490090370178,-2.6440718173980713
0.016220182180404663,5.413604259490967,8.831622123718262,8.788256645202637,8.38785171508789,4.552887916564941,-6.583737850189209
0.01648346334695816,5.656436443328857,7.765814304351807,9.474945068359375,9.790200233459473,4.9108710289001465,-2.6079277992248535
0.016997558996081352,5.258094310760498,9.213827133178711,9.125061988830566,3.9722883701324463,5.398942947387695,-5.430359840393066
0.016222033649683,4.2306718826293945,9.48680305480957,6.9524006843566895,7.715284824371338,0.5488113164901733,-0.5701783895492554
0.016141468659043312,1.6273390054702759,5.9014363288879395,3.3598783016204834,8.878233909606934,2.8245437145233154,-1.8083581924438477
0.01635587029159069,5.308584213256836,2.1674230098724365,6.226347923278809,8.381638526916504,1.9798927307128906,-0.5897706747055054
0.016691021621227264,6.083713054656982,9.187088012695312,6.7728753089904785,5.391280174255371,2.0697684288024902,-5.7176618576049805
0.01619657501578331,8.28195858001709,8.61319351196289,6.029812335968018,2.226121187210083,-0.3764631450176239,-0.9888024926185608
0.01665341481566429,7.4622087478637695,6.99338960647583,8.446224212646484,8.15207290649414,0.678138792514801,-0.30965614318847656
0.016541793942451477,4.474598407745361,5.002954959869385,9.212892532348633,3.216254234313965,6.4214348793029785,-2.0588572025299072
0.01643228530883789,5.00254487991333,9.028009414672852,9.977462768554688,3.531705379486084,6.573733329772949,-3.1576850414276123
0.01691962033510208,3.205662727355957,8.54224967956543,8.15237045288086,9.956439018249512,0.6690022945404053,-2.2108075618743896
0.016928767785429955,5.208156585693359,3.5115697383880615,6.60032844543457,9.843119621276855,0.6663491725921631,0.17505435645580292
0.016637315973639488,1.7602423429489136,7.906097888946533,2.1838436126708984,8.686824798583984,0.6261741518974304,-0.8304103016853333
0.016961287707090378,8.143014907836914,4.5806474685668945,9.90384578704834,5.513751983642578,3.2431747913360596,0.5488642454147339
0.016727937385439873,3.8335819244384766,9.479462623596191,8.159003257751465,7.06584358215332,0.5368897318840027,-0.9877638220787048
0.016490265727043152,4.749136447906494,6.996100425720215,5.8260393142700195,3.4493093490600586,0.10933024436235428,-4.2127509117126465
0.01621641404926777,7.051169395446777,3.972109079360962,8.376266479492188,1.0118088722229004,-0.15693095326423645,-1.9891033172607422
0.016100885346531868,2.971330165863037,4.169710636138916,8.133150100708008,3.9552180767059326,0.2802412807941437,-2.0744075775146484
0.016215583309531212,5.770654201507568,9.007441520690918,9.721598625183105,7.147702693939209,5.194441318511963,-4.6851725578308105
0.01668434962630272,4.843596935272217,3.253359079360962,5.161801815032959,1.704962968826294,1.736785650253296,-0.6554038524627686
0.01690809242427349,7.249493598937988,6.717516899108887,8.117719650268555,1.3543846607208252,-1.1146918535232544,-3.770477533340454
0.01680559478700161,0.8305246829986572,9.975899696350098,5.467081069946289,7.861108303070068,0.6785799264907837,-4.721287250518799
0.01628752239048481,3.5305473804473877,6.1489973068237305,9.842636108398438,6.971780776977539,7.541672229766846,-2.224229574203491
0.016825295984745026,9.612374305725098,9.824437141418457,7.54287576675415,1.9597697257995605,-0.487293541431427,-1.4033547639846802
0.01685570552945137,6.123359203338623,9.012070655822754,8.702082633972168,3.618387222290039,4.248610973358154,-0.972941517829895
0.01647048443555832,5.058107852935791,9.206297874450684,9.637123107910156,4.116904258728027,0.22476884722709656,-1.9421963691711426
0.016702132299542427,4.022217273712158,8.177855491638184,5.726465225219727,7.366057872772217,0.5357840657234192,-1.989753007888794
0.016867825761437416,6.138927936553955,6.057214260101318,7.616530895233154,9.402124404907227,2.529045343399048,-3.618471384048462
0.016748692840337753,5.489334583282471,3.9550552368164062,7.399445533752441,2.570497512817383,3.9074819087982178,0.14615333080291748
0.016096021980047226,3.988215923309326,9.504056930541992,9.820189476013184,7.528003215789795,7.034610748291016,-3.296790838241577
0.016437305137515068,5.684845924377441,5.877781867980957,7.4081196784973145,8.54420280456543,0.6572933793067932,-0.4751356542110443
0.016526907682418823,7.581856727600098,8.844502449035645,9.329964637756348,6.13596248626709,0.5052919983863831,-0.34018847346305847
0.016991373151540756,6.012547969818115,9.788105964660645,6.536764621734619,6.914906024932861,0.5251423716545105,-0.6179235577583313
0.01640193536877632,6.434276103973389,7.759332656860352,6.274062633514404,5.934496879577637,1.2218166589736938,-5.727954864501953
0.016401037573814392,2.438997507095337,5.225769996643066,8.5733642578125,9.768352508544922,0.6645729541778564,-1.7990666627883911
0.01620231382548809,9.195060729980469,6.896008491516113,8.038383483886719,2.316502571105957,-0.17615342140197754,-0.7118876576423645
0.01637299358844757,7.557179927825928,5.609114646911621,8.223421096801758,1.8531758785247803,3.091977119445801,-0.34550580382347107
0.01611623913049698,5.194105625152588,5.641401290893555,7.624995231628418,6.385054111480713,3.7449114322662354,-2.2189204692840576
0.01611889898777008,4.255870819091797,8.856722831726074,3.3252742290496826,2.920564651489258,0.9786600470542908,-2.3869502544403076
0.016646914184093475,4.065118789672852,8.270674705505371,7.687861442565918,8.540461540222168,0.6013973951339722,-3.492185592651367
0.016126500442624092,5.500190258026123,1.7156490087509155,7.530575275421143,9.556169509887695,1.0446783304214478,0.6382561922073364
0.01664211042225361,3.5550026893615723,5.955492973327637,9.83595085144043,6.994154930114746,0.5040973424911499,-1.2623487710952759
0.01656974107027054,2.2931296825408936,8.342936515808105,9.768243789672852,6.7115702629089355,8.659797668457031,-2.2712316513061523
0.016953254118561745,3.1200621128082275,7.681945323944092,6.698145866394043,8.567842483520508,4.721641540527344,-1.9923427104949951
0.01616540178656578,4.835570335388184,7.712422847747803,5.851112365722656,7.058123588562012,2.2779381275177,-4.89574670791626
0.016943875700235367,5.152172565460205,6.71519660949707,5.769562721252441,2.4637978076934814,-0.31813156604766846,-3.7291903495788574
0.01673230156302452,3.058023452758789,6.298700332641602,9.630319595336914,5.704753875732422,7.884881019592285,-2.706009864807129
0.016957351937890053,3.368105173110962,9.34877872467041,6.486565589904785,5.631893157958984,0.4526553750038147,-3.1902780532836914
0.016988171264529228,7.369814872741699,8.364866256713867,7.637223243713379,9.274552345275879,1.210089921951294,-6.562510967254639
0.016423862427473068,6.107837677001953,5.151818752288818,9.577364921569824,2.694620370864868,-0.3453872799873352,-3.296997547149658
0.016813891008496284,2.561406373977661,6.715517997741699,8.969671249389648,5.466189384460449,7.711134910583496,-0.5428366661071777
0.016635030508041382,9.50669002532959,6.858545303344727,9.264573097229004,0.9350537657737732,3.387305974960327,-0.44453713297843933
0.01631988026201725,3.1674797534942627,8.475564002990723,8.534486770629883,9.935795783996582,6.465934753417969,-3.943500280380249
0.01604555919766426,2.433290719985962,9.922231674194336,7.349280834197998,6.861396312713623,0.5487796664237976,-5.710446834564209
0.016960645094513893,4.113451957702637,9.137611389160156,8.911233901977539,2.215829849243164,-0.27552300691604614,-3.523515224456787
0.01661963015794754,1.3411628007888794,9.1611328125,4.963515281677246,9.790079116821289,0.6847395896911621,-2.9728384017944336
0.016214193776249886,4.79533052444458,4.043183326721191,4.358806133270264,7.096848964691162,0.7611316442489624,0.3009030818939209
0.016455138102173805,6.589906692504883,8.884326934814453,9.74709415435791,6.565868854522705,4.390578746795654,-5.0839056968688965
0.016614966094493866,1.7631136178970337,9.559911727905273,2.6420738697052,6.2860002517700195,2.1096479892730713,-1.873766541481018
0.016644075512886047,5.3517374992370605,5.972296237945557,8.12067699432373,6.029715061187744,0.46989524364471436,-0.44509467482566833
0.0162944458425045,4.757654666900635,8.277202606201172,6.651879787445068,8.76053524017334,0.6007329225540161,-3.3906359672546387
0.016716372221708298,2.733348846435547,5.523253440856934,9.309633255004883,9.09292984008789,0.6448491811752319,-1.5090845823287964
0.016076982021331787,4.073575973510742,5.170319080352783,6.690282821655273,4.436641693115234,0.29723408818244934,-0.776260256767273
0.016748256981372833,9.946866989135742,8.340845108032227,7.756192684173584,2.530139207839966,-0.6255782246589661,-5.657578945159912
0.01656550168991089,4.931180000305176,5.308651447296143,7.419377326965332,6.2558369636535645,3.762887954711914,-2.3327252864837646
0.01608792319893837,4.976102828979492,1.8065211772918701,5.804373264312744,9.636515617370605,1.8800570964813232,-0.2191648781299591
0.016525302082300186,6.071516036987305,9.224063873291016,6.6308369636535645,9.341130256652832,1.647247314453125,-7.101809978485107
0.016828006133437157,3.128979206085205,9.91527271270752,4.352279186248779,4.903060436248779,2.6488564014434814,-6.568007469177246
0.016790907829999924,4.895798683166504,9.491316795349121,9.113393783569336,3.7189583778381348,0.1094934269785881,-6.257540702819824
0.01648249849677086,5.6765923500061035,8.285584449768066,7.648292064666748,5.080903053283691,3.370851993560791,-4.441658020019531
0.016641998663544655,7.9118218421936035,5.2177414894104,9.145585060119629,5.807852268218994,0.22835908830165863,-3.7831506729125977
0.01660977490246296,4.927760124206543,9.168059349060059,5.431185245513916,5.289108753204346,1.890821933746338,-6.5198469161987305
0.016724783927202225,3.9956345558166504,9.201004028320312,8.753190040588379,9.718209266662598,0.6511381268501282,-3.5366227626800537
0.016621964052319527,8.33665943145752,5.060320854187012,8.812675476074219,4.453185081481934,0.21938222646713257,-3.4055874347686768
0.016829732805490494,4.948303699493408,7.3214616775512695,9.65719223022461,5.679253101348877,0.40163499116897583,-2.761686086654663
0.016076471656560898,6.439866065979004,6.130070686340332,7.420568943023682,8.54180908203125,0.6594904661178589,-0.1489580124616623
0.016960840672254562,6.9657745361328125,7.3801589012146,9.470983505249023,7.868832111358643,3.7180168628692627,-4.419687271118164
0.016043763607740402,2.9069924354553223,5.643547534942627,8.145665168762207,8.875171661376953,6.38411283493042,-0.3839961588382721
0.016704129055142403,5.35448694229126,8.207579612731934,9.218923568725586,5.096512794494629,0.30753979086875916,-0.7301034927368164
0.01614299602806568,5.996964931488037,7.627978801727295,3.967420816421509,2.602529287338257,-0.14951671659946442,-4.6314496994018555
0.0165173951536417,5.433477401733398,3.8933472633361816,4.848756313323975,2.3188843727111816,1.0742075443267822,-1.4712227582931519
0.016833730041980743,3.1483099460601807,9.236699104309082,8.373483657836914,7.275310039520264,0.5284656882286072,-2.980285406112671
0.01655363105237484,5.2139787673950195,9.000239372253418,8.780611038208008,8.107428550720215,0.5982486605644226,-1.165053367614746
0.016038792207837105,3.5646212100982666,8.033924102783203,8.718602180480957,6.296018123626709,6.451242446899414,-5.0879902839660645
0.01696022041141987,2.6134040355682373,7.987854480743408,7.407130718231201,5.999079704284668,6.040907382965088,-4.321825981140137
0.01609714701771736,3.9088079929351807,7.375004768371582,8.032634735107422,8.07007122039795,5.317751884460449,-1.5710465908050537
0.016513386741280556,7.553075790405273,4.6792097091674805,6.502697467803955,1.6331779956817627,0.07566674798727036,-0.6194645166397095
0.016966892406344414,4.426248550415039,9.528594970703125,5.051217555999756,8.124136924743652,1.8337591886520386,-7.220723628997803
0.016760384663939476,7.476524353027344,6.999731540679932,8.466687202453613,6.654535293579102,0.44162777066230774,0.14589588344097137
0.016772311180830002,4.0269551277160645,6.817414283752441,9.931989669799805,6.422004699707031,7.161552906036377,-1.0124804973602295
0.01643102429807186,6.621429443359375,8.146255493164062,8.332890510559082,1.1615854501724243,-1.1702384948730469,-3.994757652282715
0.01650340110063553,7.299623489379883,9.989811897277832,7.344141960144043,5.2445855140686035,1.3799272775650024,-7.178634166717529
0.01627737656235695,3.1016950607299805,7.543792247772217,9.175798416137695,9.5247220993042,0.6299174427986145,-1.7140007019042969
0.016805613413453102,2.3304800987243652,8.805017471313477,8.588191986083984,4.8340301513671875,7.603315353393555,-4.4504780769348145
0.016451392322778702,1.5819216966629028,9.373250961303711,9.245840072631836,9.843460083007812,8.719215393066406,-4.447903633117676
0.016194984316825867,7.175189018249512,9.475441932678223,8.7355318069458,1.5308401584625244,4.127710819244385,-4.741799831390381
0.016827430576086044,2.188032627105713,6.351818561553955,3.9884557723999023,5.807928562164307,0.4854482412338257,-1.6437827348709106
0.016931237652897835,3.3876254558563232,9.774347305297852,8.311666488647461,9.310030937194824,6.055361270904541,-5.024726867675781
0.016324153169989586,8.386261940002441,6.448594093322754,8.252787590026855,4.610874652862549,1.2662049531936646,-4.256371974945068
0.01633257418870926,4.750089645385742,4.920984268188477,6.153436660766602,9.457518577575684,0.6499777436256409,-0.15820562839508057
0.016859248280525208,6.258575916290283,9.541377067565918,8.313061714172363,1.5615848302841187,-0.8240623474121094,-3.8637850284576416
0.016933634877204895,5.079751968383789,8.83482837677002,6.412978649139404,7.706691741943359,2.5190412998199463,-6.359194278717041
0.016215747222304344,6.701535701751709,9.032876014709473,6.685905933380127,7.19850492477417,0.5417850613594055,-0.3921765089035034
0.01649555191397667,2.485440254211426,7.561888694763184,9.70605182647705,9.102298736572266,8.349623680114746,-1.0877809524536133
0.016640065237879753,6.538368225097656,9.71619987487793,8.942710876464844,6.633785247802734,0.4873252213001251,-2.0122716426849365
0.016096338629722595,2.0776121616363525,8.95767879486084,8.830291748046875,7.526462078094482,0.6049613952636719,-4.253731727600098
0.016044557094573975,4.825793743133545,8.803059577941895,5.977212429046631,2.831865072250366,-0.17805719375610352,-5.139210224151611
0.016368132084608078,6.250422954559326,9.741188049316406,9.176024436950684,9.530879020690918,4.026998043060303,-5.452033519744873
0.016356049105525017,3.728541851043701,8.549188613891602,7.979992389678955,8.33205509185791,0.6029927730560303,-1.9148409366607666
0.016906248405575752,7.66095495223999,7.043933391571045,9.100107192993164,7.187270641326904,2.642767906188965,-3.159397602081299
0.01677112653851509,7.700983047485352,7.947973728179932,8.871721267700195,4.6321635246276855,0.31983333826065063,-0.8908305168151855
0.01686270534992218,4.484819412231445,7.358702659606934,5.140126705169678,5.979832172393799,1.9339067935943604,-4.664608478546143
0.016139904037117958,5.2371368408203125,5.976199150085449,6.997422695159912,9.028735160827637,0.6009984016418457,-0.07657431811094284
0.016663704067468643,3.6975247859954834,8.317367553710938,8.337221145629883,4.602573394775391,6.037735939025879,-2.960056781768799
0.016102157533168793,4.0308756828308105,9.941520690917969,5.42234992980957,4.920134544372559,2.7937328815460205,-3.6242475509643555
0.016086531803011894,0.8938323259353638,9.987150192260742,9.247503280639648,9.243412017822266,9.374268531799316,-4.478907108306885
0.016361931338906288,2.2016918659210205,8.908490180969238,7.103946685791016,7.513082027435303,6.0699334144592285,-5.253993511199951
0.016025684773921967,4.661948204040527,5.633703708648682,6.966827869415283,9.165382385253906,0.6163119673728943,-1.2356655597686768
0.016704753041267395,3.56484055519104,6.529301166534424,6.372346878051758,8.699804306030273,0.568074643611908,-0.03243878111243248
0.016138426959514618,5.376374244689941,4.574613571166992,6.384889602661133,8.502401351928711,2.17000675201416,-2.6518938541412354
0.016135696321725845,2.3743515014648438,9.48578929901123,5.96500301361084,9.778223991394043,4.688014507293701,-4.214075565338135
0.016941258683800697,1.8173160552978516,7.997488975524902,8.40267276763916,7.529922008514404,7.720107078552246,-3.629368305206299
0.016019828617572784,4.671133518218994,6.876591205596924,6.448923110961914,6.030023574829102,3.088324785232544,-2.709639310836792
0.016795102506875992,4.462249755859375,6.779318809509277,7.284704685211182,5.320436954498291,0.390533447265625,-1.7691805362701416
0.016028035432100296,3.8131234645843506,8.52669620513916,9.852228164672852,5.892786979675293,7.376380443572998,-2.9189419746398926
0.01679382659494877,5.936791896820068,6.093644142150879,7.957217216491699,5.420604228973389,3.314059257507324,-3.7707769870758057
0.016864821314811707,8.276955604553223,3.89974045753479,8.781695365905762,9.905232429504395,1.2048765420913696,-2.447113513946533
0.01632331870496273,6.28683614730835,5.813788414001465,9.807188987731934,2.397212028503418,5.4665141105651855,-1.8935006856918335
0.016217172145843506,6.6344146728515625,5.70473051071167,6.948424339294434,5.435572624206543,1.857112169265747,0.18766655027866364
0.01664082705974579,1.3262121677398682,9.700583457946777,5.926042079925537,7.715794563293457,5.710124492645264,-2.680586576461792
0.016407417133450508,9.754578590393066,9.879095077514648,9.862236022949219,3.7931478023529053,-0.2304019182920456,-7.596229076385498
0.01657523587346077,6.477203845977783,8.679577827453613,7.241899490356445,9.172688484191895,1.7419160604476929,-6.550368785858154
0.016711721196770668,4.599438667297363,9.350521087646484,6.6197943687438965,8.228910446166992,3.1446125507354736,-5.684909820556641
0.016780313104391098,6.146161079406738,8.63370132446289,7.980104923248291,6.971619606018066,3.086724281311035,-6.429094314575195
0.01623292826116085,4.22813081741333,9.103803634643555,9.352685928344727,4.313497543334961,6.60754919052124,-5.3734211921691895
0.016604075208306313,4.663004398345947,9.845525741577148,7.2962470054626465,7.183664321899414,3.868929386138916,-6.271846771240234
0.016776571050286293,2.7903859615325928,3.6086807250976562,7.038520336151123,6.514503002166748,5.447868347167969,-0.9745844006538391
0.016998501494526863,1.6096408367156982,9.244315147399902,5.293724060058594,5.970993995666504,0.5431386828422546,-4.171383380889893
0.016163714230060577,3.2495675086975098,8.557029724121094,4.5428080558776855,3.106292247772217,0.0710335299372673,-3.987619400024414
0.016817506402730942,5.8694257736206055,7.005785942077637,8.562934875488281,1.6600078344345093,-0.5998601317405701,-2.3632442951202393
0.016586540266871452,2.0165741443634033,5.87398099899292,7.655656337738037,7.756333827972412,0.607589840888977,-1.6715799570083618
0.016919856891036034,2.547989845275879,7.884531021118164,5.6945366859436035,7.478672027587891,4.310075283050537,-4.746955871582031
0.016834942623972893,3.629456043243408,4.670175552368164,9.287317276000977,7.317305088043213,6.840689659118652,-0.9004572629928589
0.01605740375816822,2.8723738193511963,7.610974311828613,9.877208709716797,8.933724403381348,0.6116682887077332,-4.461419582366943
0.01661290042102337,4.307160377502441,8.120757102966309,6.7459282875061035,5.900455951690674,3.7383718490600586,-1.990541696548462
0.016954079270362854,1.755342960357666,9.460758209228516,3.6121513843536377,6.123952865600586,0.5023882985115051,-1.9766523838043213
0.016267918050289154,5.3267951011657715,7.540042400360107,8.354642868041992,9.322197914123535,0.627896249294281,-2.630463123321533
0.016022002324461937,6.78288459777832,8.699013710021973,7.247654914855957,5.887363433837891,0.5081279277801514,-1.4961878061294556
0.016903184354305267,3.908174753189087,5.276443004608154,9.993206024169922,7.159505844116211,0.532504677772522,-2.509507179260254
0.01660330966114998,2.4413836002349854,7.9492387771606445,9.99032974243164,9.575776100158691,8.657651901245117,-4.473780632019043
0.01627247966825962,2.333702564239502,9.469666481018066,9.147618293762207,6.900920391082764,8.0068941116333,-4.986548900604248
0.016685042530298233,3.9085440635681152,8.253189086914062,2.8115665912628174,4.1125617027282715,0.14854927361011505,-0.8891187310218811
0.016751842573285103,5.522098541259766,7.569452285766602,8.856366157531738,5.420719146728516,0.398424357175827,-2.5762834548950195
0.016256257891654968,4.795159339904785,9.4675874710083,8.594698905944824,7.325437068939209,5.058299541473389,-3.5011119842529297
0.016103267669677734,7.706807613372803,8.701900482177734,8.056791305541992,1.883219838142395,2.711843729019165,-1.660679817199707
0.016094166785478592,1.2061173915863037,6.202597141265869,9.645630836486816,7.825482368469238,9.538164138793945,-0.794127345085144
0.01650949753820896,6.330230712890625,3.053267240524292,7.101224422454834,9.550848960876465,0.89112788438797,0.5914883613586426
0.016670670360326767,5.753871917724609,3.1569178104400635,7.100485324859619,1.752570629119873,3.5085439682006836,0.4271954298019409
0.01620219647884369,4.005098819732666,6.656272888183594,8.590834617614746,4.3840012550354,6.059350967407227,-3.3008546829223633
0.016809718683362007,4.247549057006836,4.749480247497559,6.359367847442627,5.69296407699585,3.40500807762146,-2.529715061187744
0.016839617863297462,7.904759883880615,6.9132161140441895,9.993916511535645,3.7682862281799316,-0.052837058901786804,-4.80499792098999
0.01692008413374424,4.51754093170166,5.775811672210693,7.427728176116943,7.621298789978027,4.084383010864258,-1.7530215978622437
0.01698966696858406,4.616844654083252,6.408877372741699,3.8749940395355225,2.3640518188476562,1.3304715156555176,-1.3034641742706299
0.01685449294745922,3.90067720413208,5.266200065612793,9.35108757019043,6.809614181518555,6.671176433563232,-1.5707966089248657
0.016858646646142006,6.780149459838867,5.488382339477539,6.766629219055176,6.417880535125732,0.6360019445419312,0.16704867780208588
0.016981033608317375,1.1848502159118652,9.52881908416748,9.480717658996582,8.163131713867188,0.6680666208267212,-7.238682270050049
0.01686151511967182,8.312664985656738,8.390303611755371,8.816696166992188,2.426030397415161,2.4836883544921875,-5.372696876525879
0.01626531220972538,4.744637966156006,8.600054740905762,8.081817626953125,4.4912428855896,0.2802862226963043,-2.2953293323516846
0.01613764837384224,6.131638526916504,9.257495880126953,6.745249271392822,5.350204944610596,1.9908322095870972,-5.868220329284668
0.016421137377619743,3.376511812210083,8.46917724609375,5.58154821395874,6.672524452209473,3.4801626205444336,-5.4834089279174805
0.016443662345409393,6.407314777374268,9.924041748046875,9.954872131347656,8.35794448852539,4.740101337432861,-5.674377918243408
0.016683490946888924,6.514582633972168,7.41140604019165,9.254169464111328,8.627130508422852,0.6453073620796204,-0.7817744016647339
0.01687164418399334,6.653651237487793,3.15020751953125,9.998918533325195,1.047864556312561,0.6763666272163391,-1.1552231311798096
0.01606394350528717,2.455221652984619,5.725240707397461,8.493715286254883,5.821998596191406,0.46373680233955383,-2.296612501144409
0.01675867661833763,4.034002304077148,5.693319320678711,8.376871109008789,9.404640197753906,0.6364359259605408,-0.1368912011384964
0.0164625346660614,3.2475125789642334,9.661640167236328,5.563292026519775,3.0542995929718018,3.9630777835845947,-3.3339104652404785
0.016916990280151367,4.991483211517334,9.785551071166992,9.613347053527832,1.9355823993682861,-0.46784117817878723,-5.347288131713867
0.016237914562225342,3.329681158065796,9.696093559265137,8.077247619628906,3.354991912841797,0.10738306492567062,-5.847387790679932
